Phi (°),Theta (°),Total_Visible_Surface_Area,Num_Visible_Faces,Front_Surface_Area,Back_Surface_Area,Left_Surface_Area,Right_Surface_Area,Top_Surface_Area,Bottom_Surface_Area,Front_Outside_Angle,Back_Outside_Angle,Left_Outside_Angle,Right_Outside_Angle,Top_Outside_Angle,Bottom_Outside_Angle,Normalised_Visible_Surface_Area,Normalised_Num_Visible_Faces,Visibility_Index
110,180,4.702140195611282,2,Not Visible,0.9976523026639205,3.7044878929473617,Not Visible,Not Visible,Not Visible,Not Visible,104.4427837556085,157.83815167106727,Not Visible,Not Visible,Not Visible,0.7763895999186113,0.3333333333333333,1.1097229332519447
115,180,4.8842692277166115,2,Not Visible,1.3414246301227628,3.5428445975938483,Not Visible,Not Visible,Not Visible,Not Visible,109.59419714910729,152.33916301626834,Not Visible,Not Visible,Not Visible,0.8064616693353843,0.3333333333333333,1.1397950026687176
120,180,5.026861126541206,2,Not Visible,1.6772557387550688,3.349605387786138,Not Visible,Not Visible,Not Visible,Not Visible,114.79128089714487,146.8667171206091,Not Visible,Not Visible,Not Visible,0.8300056009653664,0.3333333333333333,1.1633389342986997
125,180,5.129198670772158,2,Not Visible,2.00202498012482,3.127173690647339,Not Visible,Not Visible,Not Visible,Not Visible,120.03349855735296,141.42507404528632,Not Visible,Not Visible,Not Visible,0.8469029714640767,0.3333333333333333,1.18023630479741
130,180,5.190791087031757,2,Not Visible,2.3125595700964934,2.878231516935264,Not Visible,Not Visible,Not Visible,Not Visible,125.31981866092067,136.0179901843818,Not Visible,Not Visible,Not Visible,0.8570727472318095,0.3333333333333333,1.1904060805651429
135,180,5.211353066174663,2,Not Visible,2.6056765330873315,2.605676533087332,Not Visible,Not Visible,Not Visible,Not Visible,130.64868408641405,130.64868408641405,Not Visible,Not Visible,Not Visible,0.8604678197086352,0.3333333333333333,1.1938011530419685
140,180,5.190791087031757,2,Not Visible,2.8782315169352635,2.312559570096494,Not Visible,Not Visible,Not Visible,Not Visible,136.0179901843818,125.3198186609207,Not Visible,Not Visible,Not Visible,0.8570727472318095,0.3333333333333333,1.1904060805651429
145,180,5.129198670772158,2,Not Visible,3.1271736906473397,2.002024980124819,Not Visible,Not Visible,Not Visible,Not Visible,141.42507404528632,120.03349855735293,Not Visible,Not Visible,Not Visible,0.8469029714640767,0.3333333333333333,1.18023630479741
150,180,5.026861126541206,2,Not Visible,3.3496053877861374,1.6772557387550688,Not Visible,Not Visible,Not Visible,Not Visible,146.86671712060908,114.79128089714487,Not Visible,Not Visible,Not Visible,0.8300056009653664,0.3333333333333333,1.1633389342986997
155,180,4.8842692277166115,2,Not Visible,3.5428445975938483,1.3414246301227637,Not Visible,Not Visible,Not Visible,Not Visible,152.33916301626834,109.5941971491073,Not Visible,Not Visible,Not Visible,0.8064616693353843,0.3333333333333333,1.1397950026687176
160,180,4.702140195611282,2,Not Visible,3.7044878929473617,0.9976523026639205,Not Visible,Not Visible,Not Visible,Not Visible,157.83815167106727,104.4427837556085,Not Visible,Not Visible,Not Visible,0.7763895999186113,0.3333333333333333,1.1097229332519447
165,180,4.481443475620081,2,Not Visible,3.832470986043626,0.6489724895764547,Not Visible,Not Visible,Not Visible,Not Visible,163.35897032857227,99.33711911563833,Not Visible,Not Visible,Not Visible,0.7399494618093215,0.3333333333333333,1.073282795142655
170,180,4.223428164498872,2,Not Visible,3.9251238857071864,0.2983042787916848,Not Visible,Not Visible,Not Visible,Not Visible,168.89652075551024,94.27686467268389,Not Visible,Not Visible,Not Visible,0.6973474984818053,0.3333333333333333,1.0306808318151386
175,180,3.981217648532918,1,Not Visible,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
180,180,4.0,1,Not Visible,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
0,185,4.0,1,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
5,185,3.981217648532918,1,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
10,185,4.220731700817917,2,3.9251238857071864,Not Visible,0.29560781511073114,Not Visible,Not Visible,Not Visible,168.89652075551024,Not Visible,94.23813379606247,Not Visible,Not Visible,Not Visible,0.6969022743346382,0.3333333333333333,1.0302356076679715
15,185,4.47735272409277,2,3.832470986043626,Not Visible,0.6448817380491441,Not Visible,Not Visible,Not Visible,163.35897032857227,Not Visible,99.27774169507252,Not Visible,Not Visible,Not Visible,0.7392740210930665,0.3333333333333333,1.0726073544263999
20,185,4.696638083568348,2,3.7044878929473626,Not Visible,0.9921501906209854,Not Visible,Not Visible,Not Visible,157.83815167106732,Not Visible,104.36141469938413,Not Visible,Not Visible,Not Visible,0.7754811236950169,0.3333333333333333,1.1088144570283502
25,185,4.877350608049925,2,3.5428445975938483,Not Visible,1.3345060104560764,Not Visible,Not Visible,Not Visible,152.33916301626834,Not Visible,109.48903790759249,Not Visible,Not Visible,Not Visible,0.8053193077443749,0.3333333333333333,1.1386526410777082
30,185,5.0185341386004865,2,3.3496053877861374,Not Visible,1.6689287508143487,Not Visible,Not Visible,Not Visible,146.86671712060908,Not Visible,114.65996684067964,Not Visible,Not Visible,Not Visible,0.8286306979282649,0.3333333333333333,1.1619640312615982
35,185,5.119486035108078,2,3.1271736906473397,Not Visible,1.9923123444607382,Not Visible,Not Visible,Not Visible,141.42507404528632,Not Visible,119.87292845152876,Not Visible,Not Visible,Not Visible,0.8452992784639342,0.3333333333333333,1.1786326117972674
40,185,5.179731264645261,2,2.878231516935264,Not Visible,2.3014997477099963,Not Visible,Not Visible,Not Visible,136.0179901843818,Not Visible,125.12589348652006,Not Visible,Not Visible,Not Visible,0.8552466147218012,0.3333333333333333,1.1885799480551344
45,185,5.199001203693989,2,2.605676533087332,Not Visible,2.593324670606657,Not Visible,Not Visible,Not Visible,130.64868408641405,Not Visible,130.4158969197321,Not Visible,Not Visible,Not Visible,0.8584283531741046,0.3333333333333333,1.1917616865074379
50,185,5.17721966384814,2,2.3125595700964934,Not Visible,2.864660093751646,Not Visible,Not Visible,Not Visible,125.31981866092067,Not Visible,135.738758591655,Not Visible,Not Visible,Not Visible,0.8548319140414914,0.3333333333333333,1.1881652473748248
55,185,5.114497764338365,2,2.002024980124819,Not Visible,3.1124727842135465,Not Visible,Not Visible,Not Visible,120.03349855735293,Not Visible,141.08860065609574,Not Visible,Not Visible,Not Visible,0.8444756446746231,0.3333333333333333,1.1778089780079564
60,185,5.011138219292647,2,1.6772557387550697,Not Visible,3.333882480537577,Not Visible,Not Visible,Not Visible,114.79128089714489,Not Visible,146.456922949935,Not Visible,Not Visible,Not Visible,0.8274095274413017,0.3333333333333333,1.160742860774635
65,185,4.867648494417798,2,1.3414246301227637,Not Visible,3.526223864295035,Not Visible,Not Visible,Not Visible,109.5941971491073,Not Visible,151.83063206159815,Not Visible,Not Visible,Not Visible,0.8037173520799644,0.3333333333333333,1.1370506854132978
70,185,4.6847612335253475,2,0.9976523026639205,Not Visible,3.687108930861427,Not Visible,Not Visible,Not Visible,104.4427837556085,Not Visible,157.18729988816028,Not Visible,Not Visible,Not Visible,0.7735200884069187,0.3333333333333333,1.106853421740252
75,185,4.463459470807689,2,0.6489724895764538,Not Visible,3.814486981231235,Not Visible,Not Visible,Not Visible,99.33711911563832,Not Visible,162.48186887641913,Not Visible,Not Visible,Not Visible,0.7369800492183786,0.3333333333333333,1.070313382551712
80,185,4.205003523620099,2,0.2983042787916848,Not Visible,3.9066992448284137,Not Visible,Not Visible,Not Visible,94.27686467268389,Not Visible,167.60067584045981,Not Visible,Not Visible,Not Visible,0.6943053306676968,0.3333333333333333,1.0276386640010302
85,185,3.9625251634834,1,Not Visible,Not Visible,3.9625251634834,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,172.15094889430554,Not Visible,Not Visible,Not Visible,0.6542687368649085,0.16666666666666666,0.8209354035315751
90,185,3.981217648532918,1,Not Visible,Not Visible,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
95,185,3.9625251634834,1,Not Visible,Not Visible,3.9625251634834,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,172.15094889430554,Not Visible,Not Visible,Not Visible,0.6542687368649085,0.16666666666666666,0.8209354035315751
100,185,4.205003523620099,2,Not Visible,0.2983042787916848,3.9066992448284137,Not Visible,Not Visible,Not Visible,Not Visible,94.27686467268389,167.60067584045981,Not Visible,Not Visible,Not Visible,0.6943053306676968,0.3333333333333333,1.0276386640010302
105,185,4.463459470807689,2,Not Visible,0.6489724895764538,3.814486981231235,Not Visible,Not Visible,Not Visible,Not Visible,99.33711911563832,162.48186887641913,Not Visible,Not Visible,Not Visible,0.7369800492183786,0.3333333333333333,1.070313382551712
110,185,4.6847612335253475,2,Not Visible,0.9976523026639205,3.687108930861427,Not Visible,Not Visible,Not Visible,Not Visible,104.4427837556085,157.18729988816028,Not Visible,Not Visible,Not Visible,0.7735200884069187,0.3333333333333333,1.106853421740252
115,185,4.867648494417798,2,Not Visible,1.3414246301227637,3.526223864295035,Not Visible,Not Visible,Not Visible,Not Visible,109.5941971491073,151.83063206159815,Not Visible,Not Visible,Not Visible,0.8037173520799644,0.3333333333333333,1.1370506854132978
120,185,5.011138219292647,2,Not Visible,1.6772557387550688,3.3338824805375777,Not Visible,Not Visible,Not Visible,Not Visible,114.79128089714487,146.45692294993503,Not Visible,Not Visible,Not Visible,0.8274095274413017,0.3333333333333333,1.160742860774635
125,185,5.114497764338365,2,Not Visible,2.00202498012482,3.1124727842135456,Not Visible,Not Visible,Not Visible,Not Visible,120.03349855735296,141.08860065609574,Not Visible,Not Visible,Not Visible,0.8444756446746231,0.3333333333333333,1.1778089780079564
130,185,5.17721966384814,2,Not Visible,2.3125595700964934,2.864660093751646,Not Visible,Not Visible,Not Visible,Not Visible,125.31981866092067,135.738758591655,Not Visible,Not Visible,Not Visible,0.8548319140414914,0.3333333333333333,1.1881652473748248
135,185,5.199001203693989,2,Not Visible,2.6056765330873315,2.593324670606657,Not Visible,Not Visible,Not Visible,Not Visible,130.64868408641405,130.4158969197321,Not Visible,Not Visible,Not Visible,0.8584283531741046,0.3333333333333333,1.1917616865074379
140,185,5.179731264645261,2,Not Visible,2.8782315169352635,2.3014997477099968,Not Visible,Not Visible,Not Visible,Not Visible,136.0179901843818,125.12589348652006,Not Visible,Not Visible,Not Visible,0.8552466147218012,0.3333333333333333,1.1885799480551344
145,185,5.1194860351080775,2,Not Visible,3.1271736906473397,1.9923123444607376,Not Visible,Not Visible,Not Visible,Not Visible,141.42507404528632,119.87292845152874,Not Visible,Not Visible,Not Visible,0.845299278463934,0.3333333333333333,1.1786326117972674
150,185,5.0185341386004865,2,Not Visible,3.3496053877861374,1.6689287508143487,Not Visible,Not Visible,Not Visible,Not Visible,146.86671712060908,114.65996684067964,Not Visible,Not Visible,Not Visible,0.8286306979282649,0.3333333333333333,1.1619640312615982
155,185,4.877350608049925,2,Not Visible,3.5428445975938483,1.3345060104560764,Not Visible,Not Visible,Not Visible,Not Visible,152.33916301626834,109.48903790759249,Not Visible,Not Visible,Not Visible,0.8053193077443749,0.3333333333333333,1.1386526410777082
160,185,4.696638083568348,2,Not Visible,3.7044878929473617,0.9921501906209863,Not Visible,Not Visible,Not Visible,Not Visible,157.83815167106727,104.36141469938414,Not Visible,Not Visible,Not Visible,0.7754811236950169,0.3333333333333333,1.1088144570283502
165,185,4.477352724092772,2,Not Visible,3.832470986043626,0.6448817380491458,Not Visible,Not Visible,Not Visible,Not Visible,163.35897032857227,99.27774169507255,Not Visible,Not Visible,Not Visible,0.7392740210930668,0.3333333333333333,1.0726073544264
170,185,4.220731700817917,2,Not Visible,3.9251238857071864,0.29560781511073114,Not Visible,Not Visible,Not Visible,Not Visible,168.89652075551024,94.23813379606247,Not Visible,Not Visible,Not Visible,0.6969022743346382,0.3333333333333333,1.0302356076679715
175,185,3.981217648532918,1,Not Visible,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
180,185,4.0,1,Not Visible,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
0,190,4.0,1,4.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,180.0,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6604563603979742,0.16666666666666666,0.8271230270646408
5,190,3.981217648532918,1,3.981217648532918,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,174.44540112846903,Not Visible,Not Visible,Not Visible,Not Visible,Not Visible,0.6573551295255581,0.16666666666666666,0.8240217961922247
10,190,4.212665021336562,2,3.9251238857071864,Not Visible,0.2875411356293762,Not Visible,Not Visible,Not Visible,168.89652075551024,Not Visible,94.12227889753954,Not Visible,Not Visible,Not Visible,0.69557035189195,0.3333333333333333,1.0289036852252833
15,190,4.465116663209333,2,3.832470986043626,Not Visible,0.6326456771657065,Not Visible,Not Visible,Not Visible,163.35897032857227,Not Visible,99.10019450570826,Not Visible,Not Visible,Not Visible,0.7372536750338957,0.3333333333333333,1.070587008367229
20,190,4.680182813070824,2,3.7044878929473626,Not Visible,0.9756949201234619,Not Visible,Not Visible,Not Visible,157.83815167106732,Not Visible,104.11823844763387,Not Visible,Not Visible,Not Visible,0.7727641266794772,0.3333333333333333,1.1060974600128106
25,190,4.856661992236292,2,3.5428445975938483,Not Visible,1.313817394642444,Not Visible,Not Visible,Not Visible,152.33916301626834,Not Visible,109.1749875729731,Not Visible,Not Visible,Not Visible,0.8019033257688889,0.3333333333333333,1.1352366591022223
30,190,4.993637756847615,2,3.349605387786138,Not Visible,1.6440323690614775,Not Visible,Not Visible,Not Visible,146.8667171206091,Not Visible,114.26817732596952,Not Visible,Not Visible,Not Visible,0.82451995450837,0.3333333333333333,1.1578532878417034
35,190,5.090451000012557,2,3.1271736906473397,Not Visible,1.9632773093652174,Not Visible,Not Visible,Not Visible,141.42507404528632,Not Visible,119.39444781859888,Not Visible,Not Visible,Not Visible,0.8405051850631303,0.3333333333333333,1.1738385183964637
40,190,5.193438270536571,3,2.878231516935264,Not Visible,2.2684421135377,Not Visible,Not Visible,0.04676464006360688,136.0179901843818,Not Visible,124.54897889566072,Not Visible,Not Visible,90.6698693870987,0.8575098345275334,0.5,1.3575098345275334
45,190,5.253908751630866,3,2.605676533087332,Not Visible,2.5564102000973192,Not Visible,Not Visible,0.09182201844621517,130.64868408641405,Not Visible,129.7249314226221,Not Visible,Not Visible,91.31536907151484,0.8674943629912965,0.5,1.3674943629912963
50,190,5.269865072158818,3,2.3125595700964934,Not Visible,2.8241061360761197,Not Visible,Not Visible,0.13319936598620538,125.31981866092067,Not Visible,134.91253595097515,Not Visible,Not Visible,91.90829316491926,0.870128976336605,0.5,1.3701289763366051
55,190,5.241131657679193,3,2.002024980124819,Not Visible,3.0685490180622774,Not Visible,Not Visible,0.17055765949209648,120.03349855735293,Not Visible,140.0975082128225,Not Visible,Not Visible,92.4437994149323,0.8653846847493503,0.5,1.3653846847493503
60,190,5.16775503415233,3,1.6772557387550697,Not Visible,3.286910298314384,Not Visible,Not Visible,0.20358899708287695,114.79128089714489,Not Visible,145.25810637961467,Not Visible,Not Visible,92.91745812494077,0.8532691703211391,0.5,1.353269170321139
65,190,5.050018550711569,3,1.3414246301227637,Not Visible,3.4765742190626105,Not Visible,Not Visible,0.2320197015261957,109.5941971491073,Not Visible,150.3592670651387,Not Visible,Not Visible,93.32530389974339,0.8338292179863038,0.5,1.3338292179863038
70,190,4.888463968035241,3,0.9976523026639205,Not Visible,3.6351985374311107,Not Visible,Not Visible,0.25561312794020996,104.4427837556085,Not Visible,155.3399934087203,Not Visible,Not Visible,93.66388490413112,0.8071542800662985,0.5,1.3071542800662985
